,State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Yield_ton_per_hec
1248,gujarat,whole year,banana,100,75,50,6.68,810.26,29.95636364,200,14300,71.5
1249,gujarat,whole year,cotton,120,40,20,5.54,810.26,29.95636364,154900,181500,1.171723693
1250,gujarat,whole year,maize,80,40,20,5.32,810.26,29.95636364,600,1000,1.666666667
1251,gujarat,whole year,potato,180,60,90,5.02,810.26,29.95636364,2300,50000,21.73913043
1252,gujarat,whole year,rice,80,40,40,5.66,810.26,29.95636364,75300,114500,1.520584329
1253,gujarat,whole year,sesamum,30,15,30,6.46,810.26,29.95636364,9300,6800,0.731182796
1254,gujarat,kharif,jowar,80,40,40,5.64,790.98,30.61666667,17600,6000,0.340909091
1255,gujarat,kharif,moong,20,40,20,5.48,790.98,30.61666667,2700,1400,0.518518519
1256,gujarat,rabi,jowar,80,40,40,5.66,15.34,27.276,1700,1500,0.882352941
1257,gujarat,rabi,rapeseed,50,40,20,4.9,15.34,27.276,1500,1500,1
1258,gujarat,rabi,wheat,60,30,30,6.8,15.34,27.276,17300,49300,2.849710983
1259,gujarat,whole year,cotton,120,40,20,5.62,810.26,29.95636364,79700,228200,2.863237139
1260,gujarat,whole year,garlic,50,10,60,5.52,810.26,29.95636364,1300,8800,6.769230769
1261,gujarat,whole year,maize,80,40,20,5.58,810.26,29.95636364,4700,7700,1.638297872
1262,gujarat,whole year,onion,120,60,65,6.12,810.26,29.95636364,1700,59900,35.23529412
1263,gujarat,whole year,sesamum,30,15,30,6.32,810.26,29.95636364,32100,15800,0.492211838
1264,gujarat,kharif,jowar,80,40,40,5.44,790.98,30.61666667,4500,100,0.022222222
1265,gujarat,kharif,moong,20,40,20,5.36,790.98,30.61666667,27700,14000,0.505415162
1266,gujarat,rabi,rapeseed,50,40,20,5.16,15.34,27.276,161700,161000,0.995670996
1267,gujarat,rabi,wheat,60,30,30,6.11,15.34,27.276,42600,109700,2.575117371
1268,gujarat,whole year,cotton,120,40,20,5.4,810.26,29.95636364,22600,33300,1.473451327
1269,gujarat,whole year,maize,80,40,20,5.66,810.26,29.95636364,6500,14800,2.276923077
1270,gujarat,whole year,onion,120,60,65,5.84,810.26,29.95636364,100,2000,20
1271,gujarat,whole year,potato,180,60,90,5.02,810.26,29.95636364,7300,198700,27.21917808
1272,gujarat,whole year,sesamum,30,15,30,6.52,810.26,29.95636364,6400,7700,1.203125
1273,gujarat,kharif,jowar,80,40,40,5.6,790.98,30.61666667,20100,26200,1.303482587
1274,gujarat,kharif,moong,20,40,20,5.62,790.98,30.61666667,2100,1400,0.666666667
1275,gujarat,rabi,jowar,80,40,40,5.36,15.34,27.276,35400,28100,0.793785311
1276,gujarat,rabi,rapeseed,50,40,20,4.84,15.34,27.276,100,100,1
1277,gujarat,rabi,wheat,60,30,30,6.6,15.34,27.276,19900,13900,0.698492462
1278,gujarat,whole year,banana,100,75,50,6.66,810.26,29.95636364,5100,305000,59.80392157
1279,gujarat,whole year,cotton,120,40,20,5.36,810.26,29.95636364,111700,135500,1.213070725
1280,gujarat,whole year,maize,80,40,20,5.52,810.26,29.95636364,3600,6000,1.666666667
1281,gujarat,whole year,rice,80,40,40,5.66,810.26,29.95636364,25100,24600,0.980079681
1282,gujarat,whole year,sesamum,30,15,30,6.52,810.26,29.95636364,3600,200,0.055555556
1283,gujarat,kharif,jowar,80,40,40,5.36,790.98,30.61666667,49500,11300,0.228282828
1284,gujarat,kharif,moong,20,40,20,5.5,790.98,30.61666667,5200,4000,0.769230769
1285,gujarat,rabi,jowar,80,40,40,5.38,15.34,27.276,1900,1600,0.842105263
1286,gujarat,rabi,rapeseed,50,40,20,5,15.34,27.276,900,900,1
1287,gujarat,rabi,wheat,60,30,30,6.1,15.34,27.276,10500,23800,2.266666667
1288,gujarat,whole year,banana,100,75,50,6.48,810.26,29.95636364,300,23300,77.66666667
1289,gujarat,whole year,cotton,120,40,20,5.46,810.26,29.95636364,178500,502600,2.815686275
1290,gujarat,whole year,garlic,50,10,60,5.32,810.26,29.95636364,300,2200,7.333333333
1291,gujarat,whole year,maize,80,40,20,5.34,810.26,29.95636364,4100,6700,1.634146341
1292,gujarat,whole year,onion,120,60,65,6.08,810.26,29.95636364,9200,210800,22.91304348
1293,gujarat,whole year,rice,80,40,40,5.42,810.26,29.95636364,100,200,2
1294,gujarat,whole year,sesamum,30,15,30,6.46,810.26,29.95636364,53400,30100,0.563670412
1295,gujarat,kharif,jowar,80,40,40,5.36,790.98,30.61666667,4200,5100,1.214285714
1296,gujarat,rabi,wheat,60,30,30,6.5,15.34,27.276,100,200,2
1297,gujarat,whole year,maize,80,40,20,5.42,810.26,29.95636364,400,600,1.5
1298,gujarat,whole year,onion,120,60,65,5.98,810.26,29.95636364,100,2600,26
1299,gujarat,whole year,ragi,50,40,20,5.56,810.26,29.95636364,10800,10500,0.972222222
1300,gujarat,whole year,rice,80,40,40,5.48,810.26,29.95636364,11400,8800,0.771929825
1301,gujarat,kharif,moong,20,40,20,5.44,790.98,30.61666667,600,400,0.666666667
1302,gujarat,rabi,rapeseed,50,40,20,5.08,15.34,27.276,5700,5700,1
1303,gujarat,rabi,wheat,60,30,30,6.12,15.34,27.276,8800,25700,2.920454545
1304,gujarat,whole year,cotton,120,40,20,5.62,810.26,29.95636364,3200,10300,3.21875
1305,gujarat,whole year,maize,80,40,20,5.68,810.26,29.95636364,300,400,1.333333333
1306,gujarat,whole year,potato,180,60,90,5.02,810.26,29.95636364,800,18100,22.625
1307,gujarat,whole year,rice,80,40,40,5.4,810.26,29.95636364,7200,19400,2.694444444
1308,gujarat,whole year,sesamum,30,15,30,6.54,810.26,29.95636364,200,100,0.5
1309,gujarat,kharif,jowar,80,40,40,5.62,790.98,30.61666667,15900,12500,0.786163522
1310,gujarat,kharif,moong,20,40,20,5.32,790.98,30.61666667,4200,2800,0.666666667
1311,gujarat,rabi,jowar,80,40,40,5.6,15.34,27.276,200,200,1
1312,gujarat,rabi,rapeseed,50,40,20,4.98,15.34,27.276,2100,3500,1.666666667
1313,gujarat,rabi,wheat,60,30,30,6.3,15.34,27.276,22200,61300,2.761261261
1314,gujarat,whole year,cotton,120,40,20,5.38,810.26,29.95636364,41700,115700,2.774580336
1315,gujarat,whole year,garlic,50,10,60,5.62,810.26,29.95636364,5600,38700,6.910714286
1316,gujarat,whole year,maize,80,40,20,5.52,810.26,29.95636364,2700,4500,1.666666667
1317,gujarat,whole year,onion,120,60,65,5.96,810.26,29.95636364,1000,32200,32.2
1318,gujarat,whole year,potato,180,60,90,5.18,810.26,29.95636364,100,1400,14
1319,gujarat,whole year,sesamum,30,15,30,6.5,810.26,29.95636364,34500,21800,0.631884058
1320,gujarat,kharif,jowar,80,40,40,5.42,790.98,30.61666667,800,600,0.75
1321,gujarat,kharif,moong,20,40,20,5.44,790.98,30.61666667,4200,2400,0.571428571
1322,gujarat,rabi,jowar,80,40,40,5.56,15.34,27.276,3900,4500,1.153846154
1323,gujarat,rabi,rapeseed,50,40,20,5,15.34,27.276,800,800,1
1324,gujarat,rabi,wheat,60,30,30,6.3,15.34,27.276,65700,239100,3.639269406
1325,gujarat,whole year,banana,100,75,50,6.6,810.26,29.95636364,400,10200,25.5
1326,gujarat,whole year,cotton,120,40,20,5.52,810.26,29.95636364,32500,105300,3.24
1327,gujarat,whole year,garlic,50,10,60,5.46,810.26,29.95636364,6800,42200,6.205882353
1328,gujarat,whole year,maize,80,40,20,5.58,810.26,29.95636364,700,1200,1.714285714
1329,gujarat,whole year,onion,120,60,65,5.9,810.26,29.95636364,3500,115700,33.05714286
1330,gujarat,whole year,sesamum,30,15,30,6.32,810.26,29.95636364,5400,4400,0.814814815
1331,gujarat,kharif,moong,20,40,20,5.64,790.98,30.61666667,73400,40500,0.551771117
1332,gujarat,rabi,rapeseed,50,40,20,5.16,15.34,27.276,6200,6300,1.016129032
1333,gujarat,rabi,wheat,60,30,30,6.8,15.34,27.276,14500,43100,2.972413793
1334,gujarat,whole year,banana,100,75,50,6.68,810.26,29.95636364,300,17400,58
1335,gujarat,whole year,cotton,120,40,20,5.5,810.26,29.95636364,50200,82200,1.637450199
1336,gujarat,whole year,garlic,50,10,60,5.62,810.26,29.95636364,200,1100,5.5
1337,gujarat,whole year,onion,120,60,65,5.94,810.26,29.95636364,200,5900,29.5
1338,gujarat,whole year,potato,180,60,90,5.14,810.26,29.95636364,300,6200,20.66666667
1339,gujarat,whole year,sesamum,30,15,30,6.62,810.26,29.95636364,27800,17000,0.611510791
1340,gujarat,kharif,jowar,80,40,40,5.6,790.98,30.61666667,700,500,0.714285714
1341,gujarat,kharif,moong,20,40,20,5.66,790.98,30.61666667,2300,1400,0.608695652
1342,gujarat,rabi,jowar,80,40,40,5.42,15.34,27.276,800,600,0.75
1343,gujarat,rabi,rapeseed,50,40,20,4.96,15.34,27.276,12800,13000,1.015625
1344,gujarat,rabi,wheat,60,30,30,6.7,15.34,27.276,69200,117200,1.693641618
1345,gujarat,whole year,banana,100,75,50,6.4,810.26,29.95636364,6900,358800,52
1346,gujarat,whole year,cotton,120,40,20,5.46,810.26,29.95636364,16100,27000,1.677018634
1347,gujarat,whole year,garlic,50,10,60,5.42,810.26,29.95636364,100,800,8
1348,gujarat,whole year,maize,80,40,20,5.68,810.26,29.95636364,15200,30100,1.980263158
1349,gujarat,whole year,onion,120,60,65,6.14,810.26,29.95636364,600,19900,33.16666667
1350,gujarat,whole year,potato,180,60,90,5.08,810.26,29.95636364,8000,150700,18.8375
1351,gujarat,whole year,rice,80,40,40,5.58,810.26,29.95636364,155600,273500,1.757712082
1352,gujarat,whole year,sesamum,30,15,30,6.44,810.26,29.95636364,9300,6100,0.655913978
1353,gujarat,kharif,jowar,80,40,40,5.42,790.98,30.61666667,8700,6800,0.781609195
1354,gujarat,kharif,moong,20,40,20,5.68,790.98,30.61666667,21500,13400,0.623255814
1355,gujarat,rabi,jowar,80,40,40,5.66,15.34,27.276,400,300,0.75
1356,gujarat,rabi,rapeseed,50,40,20,4.98,15.34,27.276,124500,122100,0.980722892
1357,gujarat,rabi,wheat,60,30,30,6.6,15.34,27.276,85900,230200,2.679860303
1358,gujarat,whole year,cotton,120,40,20,5.42,810.26,29.95636364,99900,198400,1.985985986
1359,gujarat,whole year,onion,120,60,65,6.16,810.26,29.95636364,300,10800,36
1360,gujarat,whole year,potato,180,60,90,5.16,810.26,29.95636364,4600,86800,18.86956522
1361,gujarat,whole year,rice,80,40,40,5.34,810.26,29.95636364,13800,27300,1.97826087
1362,gujarat,whole year,sesamum,30,15,30,6.52,810.26,29.95636364,5900,3900,0.661016949
1363,gujarat,kharif,jowar,80,40,40,5.52,790.98,30.61666667,1600,1300,0.8125
1364,gujarat,kharif,moong,20,40,20,5.64,790.98,30.61666667,2700,1700,0.62962963
1365,gujarat,rabi,jowar,80,40,40,5.6,15.34,27.276,3900,2600,0.666666667
1366,gujarat,rabi,rapeseed,50,40,20,4.98,15.34,27.276,400,400,1
1367,gujarat,rabi,wheat,60,30,30,6.3,15.34,27.276,70700,144800,2.048090523
1368,gujarat,whole year,banana,100,75,50,6.66,810.26,29.95636364,100,3000,30
1369,gujarat,whole year,cotton,120,40,20,5.38,810.26,29.95636364,7200,15900,2.208333333
1370,gujarat,whole year,garlic,50,10,60,5.42,810.26,29.95636364,700,4600,6.571428571
1371,gujarat,whole year,maize,80,40,20,5.5,810.26,29.95636364,190300,273500,1.437204414
1372,gujarat,whole year,onion,120,60,65,6.04,810.26,29.95636364,300,9100,30.33333333
1373,gujarat,whole year,potato,180,60,90,5.1,810.26,29.95636364,100,2400,24
1374,gujarat,whole year,rice,80,40,40,5.46,810.26,29.95636364,119200,141700,1.188758389
1375,gujarat,whole year,sesamum,30,15,30,6.66,810.26,29.95636364,2400,1400,0.583333333
1376,gujarat,kharif,moong,20,40,20,5.56,790.98,30.61666667,6900,5200,0.753623188
1377,gujarat,rabi,rapeseed,50,40,20,5.18,15.34,27.276,1300,1300,1
1378,gujarat,rabi,wheat,60,30,30,6.6,15.34,27.276,63500,225100,3.54488189
1379,gujarat,whole year,cotton,120,40,20,5.4,810.26,29.95636364,143800,528800,3.677329624
1380,gujarat,whole year,garlic,50,10,60,5.46,810.26,29.95636364,4800,33400,6.958333333
1381,gujarat,whole year,onion,120,60,65,6.16,810.26,29.95636364,3400,132600,39
1382,gujarat,whole year,sesamum,30,15,30,6.58,810.26,29.95636364,34800,23200,0.666666667
1383,gujarat,kharif,jowar,80,40,40,5.48,790.98,30.61666667,5400,4300,0.796296296
1384,gujarat,kharif,moong,20,40,20,5.66,790.98,30.61666667,13800,6600,0.47826087
1385,gujarat,rabi,rapeseed,50,40,20,5.12,15.34,27.276,17800,23200,1.303370787
1386,gujarat,rabi,wheat,60,30,30,7,15.34,27.276,65000,156500,2.407692308
1387,gujarat,whole year,cotton,120,40,20,5.6,810.26,29.95636364,23900,56400,2.359832636
1388,gujarat,whole year,garlic,50,10,60,5.6,810.26,29.95636364,100,600,6
1389,gujarat,whole year,maize,80,40,20,5.34,810.26,29.95636364,120100,223200,1.858451291
1390,gujarat,whole year,potato,180,60,90,5.06,810.26,29.95636364,4200,92200,21.95238095
1391,gujarat,whole year,rice,80,40,40,5.44,810.26,29.95636364,29800,54900,1.842281879
1392,gujarat,whole year,sesamum,30,15,30,6.6,810.26,29.95636364,6100,3200,0.524590164
1393,gujarat,kharif,jowar,80,40,40,5.64,790.98,30.61666667,29200,45600,1.561643836
1394,gujarat,kharif,moong,20,40,20,5.32,790.98,30.61666667,1100,700,0.636363636
1395,gujarat,rabi,jowar,80,40,40,5.44,15.34,27.276,4100,4000,0.975609756
1396,gujarat,rabi,wheat,60,30,30,6.1,15.34,27.276,5300,8200,1.547169811
1397,gujarat,whole year,banana,100,75,50,6.48,810.26,29.95636364,2000,114600,57.3
1398,gujarat,whole year,cotton,120,40,20,5.56,810.26,29.95636364,5000,13000,2.6
1399,gujarat,whole year,maize,80,40,20,5.46,810.26,29.95636364,1300,2900,2.230769231
1400,gujarat,whole year,onion,120,60,65,6.06,810.26,29.95636364,100,3200,32
1401,gujarat,whole year,ragi,50,40,20,5.38,810.26,29.95636364,100,100,1
1402,gujarat,whole year,rice,80,40,40,5.54,810.26,29.95636364,81900,149100,1.820512821
1403,gujarat,whole year,sesamum,30,15,30,6.64,810.26,29.95636364,100,100,1
1404,gujarat,kharif,moong,20,40,20,5.66,790.98,30.61666667,4200,1800,0.428571429
1405,gujarat,rabi,jowar,80,40,40,5.34,15.34,27.276,100,100,1
1406,gujarat,rabi,rapeseed,50,40,20,4.96,15.34,27.276,500,500,1
1407,gujarat,rabi,wheat,60,30,30,6.4,15.34,27.276,22500,46800,2.08
1408,gujarat,whole year,cotton,120,40,20,5.44,810.26,29.95636364,398200,700000,1.757910598
1409,gujarat,whole year,garlic,50,10,60,5.64,810.26,29.95636364,100,400,4
1410,gujarat,whole year,rice,80,40,40,5.4,810.26,29.95636364,600,1200,2
1411,gujarat,whole year,sesamum,30,15,30,6.48,810.26,29.95636364,62900,34400,0.546899841
1412,gujarat,kharif,jowar,80,40,40,5.46,790.98,30.61666667,4800,8200,1.708333333
1413,gujarat,kharif,moong,20,40,20,5.52,790.98,30.61666667,3700,2300,0.621621622
1414,gujarat,rabi,jowar,80,40,40,5.66,15.34,27.276,21200,19400,0.91509434
1415,gujarat,rabi,rapeseed,50,40,20,4.92,15.34,27.276,300,300,1
1416,gujarat,rabi,wheat,60,30,30,6.4,15.34,27.276,13900,29700,2.136690647
1417,gujarat,whole year,banana,100,75,50,6.4,810.26,29.95636364,3700,245400,66.32432432
1418,gujarat,whole year,cotton,120,40,20,5.62,810.26,29.95636364,149800,246100,1.642857143
1419,gujarat,whole year,maize,80,40,20,5.6,810.26,29.95636364,49200,86300,1.754065041
1420,gujarat,whole year,onion,120,60,65,6.02,810.26,29.95636364,100,3500,35
1421,gujarat,whole year,potato,180,60,90,4.98,810.26,29.95636364,800,17400,21.75
1422,gujarat,whole year,rice,80,40,40,5.42,810.26,29.95636364,54700,54700,1
1423,gujarat,whole year,sesamum,30,15,30,6.42,810.26,29.95636364,1400,800,0.571428571
1424,gujarat,kharif,jowar,80,40,40,5.62,790.98,30.61666667,2300,1800,0.782608696
1425,gujarat,kharif,moong,20,40,20,5.5,790.98,30.61666667,200,100,0.5
1426,gujarat,rabi,wheat,60,30,30,6.3,15.34,27.276,400,1100,2.75
1427,gujarat,whole year,banana,100,75,50,6.38,810.26,29.95636364,300,16400,54.66666667
1428,gujarat,whole year,maize,80,40,20,5.52,810.26,29.95636364,100,100,1
1429,gujarat,whole year,onion,120,60,65,5.82,810.26,29.95636364,100,1800,18
1430,gujarat,whole year,ragi,50,40,20,5.54,810.26,29.95636364,8000,7300,0.9125
1431,gujarat,whole year,rice,80,40,40,5.6,810.26,29.95636364,97800,172200,1.760736196
1432,haryana,kharif,maize,80,40,20,5.36,331.88,35.34666667,8000,15000,1.875
1433,haryana,kharif,rice,80,40,40,5.5,331.88,35.34666667,65000,182000,2.8
1434,haryana,rabi,wheat,60,30,30,6.1,41.3,21.704,72000,226000,3.138888889
1435,haryana,kharif,jowar,80,40,40,5.32,331.88,35.34666667,6000,2000,0.333333333
1436,haryana,kharif,rice,80,40,40,5.56,331.88,35.34666667,1000,3000,3
1437,haryana,rabi,barley,70,40,45,5.54,41.3,21.704,4000,10000,2.5
1438,haryana,rabi,wheat,60,30,30,6.12,41.3,21.704,90000,321000,3.566666667
1439,haryana,whole year,cotton,120,40,20,5.58,421.14,28.50727273,55000,85000,1.545454545
1440,haryana,kharif,jowar,80,40,40,5.38,331.88,35.34666667,28000,8000,0.285714286
1441,haryana,kharif,maize,80,40,20,5.6,331.88,35.34666667,1000,2000,2
1442,haryana,kharif,rice,80,40,40,5.36,331.88,35.34666667,21000,59000,2.80952381
1443,haryana,rabi,barley,70,40,45,5.44,41.3,21.704,2000,5000,2.5
1444,haryana,rabi,wheat,60,30,30,6.3,41.3,21.704,119000,449000,3.773109244
1445,haryana,kharif,rice,80,40,40,5.36,331.88,35.34666667,52000,184000,3.538461538
1446,haryana,rabi,barley,70,40,45,5.68,41.3,21.704,7000,15000,2.142857143
1447,haryana,rabi,wheat,60,30,30,6.3,41.3,21.704,161000,625000,3.881987578
1448,haryana,whole year,cotton,120,40,20,5.52,421.14,28.50727273,108000,194000,1.796296296
1449,haryana,kharif,jowar,80,40,40,5.32,331.88,35.34666667,19000,5000,0.263157895
1450,haryana,kharif,rice,80,40,40,5.54,331.88,35.34666667,7000,20000,2.857142857
1451,haryana,rabi,barley,70,40,45,5.38,41.3,21.704,4000,13000,3.25
1452,haryana,rabi,wheat,60,30,30,6.11,41.3,21.704,120000,428000,3.566666667
1453,haryana,kharif,rice,80,40,40,5.42,331.88,35.34666667,22000,64000,2.909090909
1454,haryana,rabi,barley,70,40,45,5.66,41.3,21.704,5000,13000,2.6
1455,haryana,rabi,wheat,60,30,30,6.1,41.3,21.704,158000,654000,4.139240506
1456,haryana,whole year,cotton,120,40,20,5.68,421.14,28.50727273,160000,301000,1.88125
1457,haryana,kharif,jowar,80,40,40,5.54,331.88,35.34666667,30000,5000,0.166666667
1458,haryana,kharif,rice,80,40,40,5.36,331.88,35.34666667,8000,13000,1.625
1459,haryana,rabi,barley,70,40,45,5.44,41.3,21.704,3000,8000,2.666666667
1460,haryana,rabi,wheat,60,30,30,6.1,41.3,21.704,90000,337000,3.744444444
1461,haryana,whole year,cotton,120,40,20,5.48,421.14,28.50727273,2000,3000,1.5
1462,haryana,kharif,jowar,80,40,40,5.6,331.88,35.34666667,3000,1000,0.333333333
1463,haryana,kharif,rice,80,40,40,5.5,331.88,35.34666667,81000,224000,2.765432099
1464,haryana,rabi,wheat,60,30,30,6.5,41.3,21.704,175000,631000,3.605714286
1465,haryana,whole year,cotton,120,40,20,5.32,421.14,28.50727273,60000,102000,1.7
1466,haryana,kharif,rice,80,40,40,5.32,331.88,35.34666667,150000,434000,2.893333333
1467,haryana,rabi,wheat,60,30,30,6.6,41.3,21.704,160000,570000,3.5625
1468,haryana,whole year,cotton,120,40,20,5.4,421.14,28.50727273,4000,6000,1.5
1469,haryana,kharif,rice,80,40,40,5.48,331.88,35.34666667,161000,427000,2.652173913
1470,haryana,rabi,wheat,60,30,30,7,41.3,21.704,163000,577000,3.539877301
1471,haryana,kharif,rice,80,40,40,5.54,331.88,35.34666667,106000,327000,3.08490566
1472,haryana,rabi,wheat,60,30,30,6.9,41.3,21.704,97000,371000,3.824742268
1473,haryana,rabi,barley,70,40,45,5.42,41.3,21.704,1000,3000,3
1474,haryana,rabi,wheat,60,30,30,6.9,41.3,21.704,41000,171000,4.170731707
1475,haryana,whole year,cotton,120,40,20,5.42,421.14,28.50727273,7000,11000,1.571428571
1476,haryana,kharif,maize,80,40,20,5.38,331.88,35.34666667,10000,19000,1.9
1477,haryana,kharif,rice,80,40,40,5.42,331.88,35.34666667,6000,16000,2.666666667
1478,haryana,rabi,wheat,60,30,30,6.3,41.3,21.704,15000,47000,3.133333333
1479,haryana,kharif,rice,80,40,40,5.6,331.88,35.34666667,69000,169000,2.449275362
1480,haryana,rabi,wheat,60,30,30,6.5,41.3,21.704,76000,252000,3.315789474
1481,haryana,kharif,jowar,80,40,40,5.42,331.88,35.34666667,1000,1000,1
1482,haryana,rabi,wheat,60,30,30,6.11,41.3,21.704,45000,171000,3.8
1483,haryana,kharif,jowar,80,40,40,5.66,331.88,35.34666667,28000,6000,0.214285714
1484,haryana,kharif,rice,80,40,40,5.42,331.88,35.34666667,16000,29000,1.8125
1485,haryana,rabi,barley,70,40,45,5.66,41.3,21.704,1000,1000,1
1486,haryana,rabi,wheat,60,30,30,6.12,41.3,21.704,74000,245000,3.310810811
1487,haryana,whole year,cotton,120,40,20,5.4,421.14,28.50727273,6000,5000,0.833333333
1488,haryana,kharif,rice,80,40,40,5.58,331.88,35.34666667,32000,107000,3.34375
1489,haryana,rabi,barley,70,40,45,5.62,41.3,21.704,10000,35000,3.5
1490,haryana,rabi,wheat,60,30,30,6.3,41.3,21.704,215000,842000,3.91627907
1491,haryana,whole year,cotton,120,40,20,5.48,421.14,28.50727273,225000,394000,1.751111111
1492,haryana,kharif,jowar,80,40,40,5.58,331.88,35.34666667,15000,4000,0.266666667
1493,haryana,kharif,rice,80,40,40,5.58,331.88,35.34666667,62000,130000,2.096774194
1494,haryana,rabi,wheat,60,30,30,6.5,41.3,21.704,123000,407000,3.308943089
1495,haryana,kharif,maize,80,40,20,5.64,331.88,35.34666667,3000,6000,2
1496,haryana,kharif,rice,80,40,40,5.34,331.88,35.34666667,54000,168000,3.111111111
1497,haryana,rabi,wheat,60,30,30,6.1,41.3,21.704,63000,204000,3.238095238
1498,jammu and kashmir,kharif,maize,80,40,20,5.38,516.68,27.86666667,21291,19100,0.897092668
1499,jammu and kashmir,kharif,rice,80,40,40,5.64,516.68,27.86666667,41279,1105,0.026769059
1500,jammu and kashmir,rabi,wheat,60,30,30,6.12,293.36,14.7,23,20,0.869565217
1501,jammu and kashmir,kharif,maize,80,40,20,5.42,516.68,27.86666667,12876,6800,0.528114321
1502,jammu and kashmir,kharif,rice,80,40,40,5.38,516.68,27.86666667,27897,626,0.022439689
1503,jammu and kashmir,rabi,wheat,60,30,30,6.11,293.36,14.7,645,580,0.899224806
1504,jammu and kashmir,kharif,maize,80,40,20,5.4,516.68,27.86666667,25193,19100,0.758147104
1505,jammu and kashmir,kharif,rice,80,40,40,5.42,516.68,27.86666667,34304,670,0.01953125
1506,jammu and kashmir,rabi,wheat,60,30,30,7,293.36,14.7,516,430,0.833333333
1507,jammu and kashmir,kharif,maize,80,40,20,5.6,516.68,27.86666667,48194,78500,1.628833465
1508,jammu and kashmir,kharif,rice,80,40,40,5.58,516.68,27.86666667,4148,45,0.010848602
